,artist,title,genre,URL,lyrics
146,Kelly Clarkson,Since U Been Gone,Pop,http://azlyrics.com/lyrics/kellyclarkson/sinceubeengone.html,"

Here's the thing: we started out friends
It was cool but it was all pretend
Yeah, yeah
Since you've been gone

You dedicated, you took the time
Wasn't long 'til I called you mine
Yeah, yeah
Since you've been gone

And all you'd ever hear me say
Is how I pictured me with you
That's all you'd ever hear me say

But since you've been gone
I can breathe for the first time
I'm so moving on
Yeah, yeah
Thanks to you
Now I get what I want
Since you've been gone

How can I put it? You put me on
I even fell for that stupid love song
Yeah, yeah
Since you've been gone

How come I'd never hear you say,
""I just wanna be with you.""
I guess you never felt that way

But since you've been gone
I can breathe for the first time
I'm so moving on
Yeah, yeah
Thanks to you
Now I get (I get) what I want
Since you've been gone

You had your chance, you blew it
Out of sight, out of mind
Shut your mouth, I just can't take it
Again and again, and again, and again

Since you've been gone
(Since you've been gone)
I can breathe for the first time
I'm so moving on
Yeah, yeah
Thanks to you (thanks to you)
Now I get, I get what I want

I can breathe for the first time
I'm so moving on
Yeah, yeah
Thanks to you (thanks to you)
Now I get (I get)
You should know (you should know)
That I get, I get what I want
Since you've been gone
Since you've been gone
Since you've been gone
"
147,Dolly Parton,Jolene,Pop,http://azlyrics.com/lyrics/dollyparton/jolene.html,
148,Van Morrison,Moondance,Pop,http://azlyrics.com/lyrics/vanmorrison/moondance.html,"

Well, it's a marvelous night for a Moondance
With the stars up above in your eyes
A fantabulous night to make romance
'Neath the cover of October skies
And all the leaves on the trees are falling
To the sound of the breezes that blow
And I'm trying to please to the calling
Of your heart-strings that play soft and low
And all the night's magic seems to whisper and hush
And all the soft moonlight seems to shine in your blush

[Chorus:]
Can I just have one a' more Moondance with you, my love
Can I just make some more romance with a-you, my love

Well, I wanna make love to you tonight
I can't wait 'til the morning has come
And I know that the time is just right
And straight into my arms you will run
And when you come my heart will be waiting
To make sure that you're never alone
There and then all my dreams will come true, dear
There and then I will make you my own
And every time I touch you, you just tremble inside
And I know how much you want me that you can't hide

[Chorus]

[Repeat 1st Verse]

One more Moondance with you in the moonlight
On a magic night
La, la, la, la in the moonlight
On a magic night
Can't I just have one more dance with you my love
"
149,Van Halen,Jump,Pop,http://azlyrics.com/lyrics/vanhalen/jump.html,"

I get up
And nothing gets me down
You got it tough
I've seen the toughest all around

And I know
Baby, just how you feel
You've got to roll
With the punches to get to what's real

Oh can't you see me standing here
I've got my back against the record machine
I ain't the worst that you've seen
Oh can't you see what I mean?

Might as well jump. Jump!
Might as well jump
Go ahead, jump. Jump!
Go ahead and jump

Ah-oh, hey you! Who said that?
Baby, how you been?
You say you don't know
You won't know until you begin

So can't you see me standing here
I've got my back against the record machine
I ain't the worst that you've seen
Oh can't you see what I mean?

Might as well jump. Jump!
Go ahead and jump
Might as well jump. Jump!
Go ahead and jump
Jump!

Might as well jump. Jump!
Go ahead and jump
Get it and jump. Jump!
Go ahead and jump

Jump! Jump! Jump! Jump!
"
150,The Beatles,Norwegian Wood (This Bird Has Flown),Pop,http://azlyrics.com/lyrics/thebeatles/norwegianwood.html,
151,Cyndi Lauper,Girls Just Want to Have Fun,Pop,http://azlyrics.com/lyrics/cyndilauper/girlsjustwanttohavefun.html,"

I come home in the morning light
My mother says, ""When you gonna live your life right?""
Oh, mamma, dear, we're not the fortunate ones
And girls—they wanna have fun
Oh, girls just wanna have fun

The phone rings in the middle of the night
My father yells, ""What you gonna do with your life?""
Oh, daddy, dear, you know you're still number one
But girls—they wanna have fun
Oh, girls just wanna have

That's all they really want
Some fun
When the working day is done
Oh, girls—they wanna have fun
Oh, girls just wanna have fun

Girls—they wanna
Wanna have fun
Girls wanna have

Some boys take a beautiful girl
And hide her away from the rest of the world
I wanna be the one to walk in the sun
Oh, girls—they wanna have fun
Oh, girls just wanna have

That's all they really want
Some fun
When the working day is done
Oh, girls—they wanna have fun
Oh, girls just wanna have fun

Girls—they wanna
Wanna have fun
Girls wanna have

They just wanna, they just wanna
(Girls)
They just wanna, they just wanna
(Girls just wanna have fun)
(Girls just wanna have fun)
They just wanna, they just wanna
They just wanna, they just wanna
(Girls)
They just wanna, they just wanna
(Girls just wanna have fun)
Girls
Girls just wanna have fun

When the working
When the working day is done
Oh, when the working day is done
Oh, girls
Girls just wanna have fun

Just wanna, they just wanna
(Girls)
They just wanna, they just wanna
(Girls just wanna have fun)
Girls
Girls just wanna have fun

Just wanna, just wanna
When the working
When the working day is done
Just wanna, just wanna
(Girls)
Oh, when the working day is done
Girls just wanna have fun
Girls just wanna have fun
Just wanna, just wanna
Just wanna
"
152,The Monkees,I'm a Believer,Pop,http://azlyrics.com/lyrics/themonkees/imabeliever.html,
153,Gloria Gaynor,I Will Survive,Pop,http://azlyrics.com/lyrics/gloriagaynor/iwillsurvive.html,"

At first, I was afraid, I was petrified
Kept thinking I could never live without you by my side
But then I spent so many nights thinking how you did me wrong
And I grew strong, and I learned how to get along

And so you're back from outer space
I just walked in to find you here with that sad look upon your face
I should have changed that stupid lock
I should have made you leave your key
If I'd have known for just one second you'd be back to bother me

Go on now, go. Walk out the door
Just turn around now 'cause you're not welcome anymore
Weren't you the one who tried to hurt me with goodbye?
Did you think I'd crumble?
Did you think I'd lay down and die?

Oh, no, not I
I will survive
Oh, as long as I know how to love I know I'll stay alive
I've got all my life to live
I've got all my love to give
And I'll survive
I will survive, hey, hey

It took all the strength I had not to fall apart
Kept trying hard to mend the pieces of my broken heart
And I spent, oh, so many nights just feeling sorry for myself
I used to cry, but now I hold my head up high

And you see me somebody new
I'm not that chained-up little person still in love with you
And so you felt like dropping in
And just expect me to be free
And now I'm saving all my loving for someone who's loving me

Go on now, go. Walk out the door
Just turn around now 'cause you're not welcome anymore
Weren't you the one who tried to break me with goodbye?
Did you think I'd crumble?
Did you think I'd lay down and die?
Oh, no, not I
I will survive
Oh, as long as I know how to love I know I'll stay alive
I've got all my life to live
I've got all my love to give
And I'll survive
I will survive

Go on now, go. Walk out the door
Just turn around now 'cause you're not welcome anymore
Weren't you the one who tried to break me with goodbye?
Did you think I'd crumble?
Did you think I'd lay down and die?
Oh, no, not I
I will survive
Oh, as long as I know how to love I know I'll stay alive
I've got all my life to live
I've got all my love to give
And I'll survive
I will survive
I will survive
"
154,The Police,Roxanne,Pop,http://azlyrics.com/lyrics/thepolice/roxanne.html,
155,Queen,Under Pressure,Pop,http://azlyrics.com/lyrics/queen/underpressure.html,"

Mmm num ba de
Dum bum ba be
Doo buh dum ba beh beh

Pressure: pushing down on me
Pressing down on you, no man ask for
Under pressure that burns a building down
Splits a family in two
Puts people on streets

Um ba ba be
Um ba ba be
De day da
Ee day da

That's OK

That's the terror of knowing
What this world is about
Watching some good friends screaming
""Let me out!""

Tomorrow gets me higher
Pressure on people, people on streets

Day day de mm hm
Da da da ba ba
OK

Chippin' around, kick my brains 'round the floor
These are the days: it never rains but it pours

Ee do ba be
Ee da ba ba ba
Um bo bo
Be lap

People on streets
Ee da de da de
People on streets
Ee da de da de da de da

It's the terror of knowing
What this world is about
Watching some good friends screaming
""Let me out!""

Tomorrow gets me higher, higher, high!
Pressure on people, people on streets

Turned away from it all like a blind man
Sat on a fence, but it don't work
Keep coming up with love, but it's so slashed and torn

Why, why, why!?

Love, love, love, love, love

Insanity laughs under pressure
We're breaking

Can't we give ourselves one more chance?
Why can't we give love that one more chance?
Why can't we give love, give love, give love, give love, give love, give love, give love, give love, give love?

'Cause love's such an old-fashioned word
And love dares you to care for the people on the edge of the night
And love dares you to change our way of caring about ourselves
This is our last dance
This is our last dance
This is ourselves

Under pressure
Under pressure
Pressure
"
156,U2,Pride (In The Name Of Love),Pop,http://azlyrics.com/lyrics/u2/pride.html,
157,The Crystals,Da Doo Ron Ron (When He Walked Me Home),Pop,http://azlyrics.com/lyrics/thecrystals/dadooronron.html,
158,New Order,Bizarre Love Triangle,Pop,http://azlyrics.com/lyrics/neworder/bizarrelovetriangle.html,"

Every time I think of you
I feel shot right through with a bolt of blue
It's no problem of mine, but it's a problem I find
Living a life that I can't leave behind
There's no sense in telling me
The wisdom of the fool won't set you free
But that's the way that it goes and it's what nobody knows
Well, every day my confusion grows

Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say

I feel fine and I feel good
I'm feeling like I never should
Whenever I get this way, I just don't know what to say
Why can't we be ourselves like we were yesterday?
I'm not sure what this could mean
I don't think you're what you seem
I do admit to myself that if I hurt someone else
Then I'll never see just what we're meant to be

Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say

Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say
"
159,The Miracles,You Really Got A Hold On Me,Pop,http://azlyrics.com/lyrics/themiracles/youreallygotaholdonme.html,
160,Little Eva,The Loco-Motion,Pop,http://azlyrics.com/lyrics/littleeva/thelocomotion.html,"

Everybody is doin' a brand new dance, now
(Come on baby, do the Loco-motion)
I know you'll get to like it if you give it a chance now
Come on baby, do the Loco-motion)

My little baby sister can do it with me
It's easier than learning your A B C's
So come on, come on, do the Loco-motion with me

You gotta swing your hips, now
Come on, baby Jump up, jump back
Well, now, I think you've got the knack

Now that you can do it, let's make a chain, now
(Come on baby, do the Loco-motion)
A chug-a chug-a motion like a railroad train, now
(Come on baby, do the Loco-motion)

Do it nice and easy, now, don't lose control
A little bit of rhythm and a lot of soul
So come on, come on, do the Loco-motion with me

Move around the floor in a Loco-motion
(Come on baby, do the Loco-motion)
Do it holding hands if you get the notion
(Come on baby, do the Loco-motion)

There's never been a dance that's so easy to do
It even makes you happy when you're feeling blue
So come on, come on, do the Loco-motion with me
"
161,Vampire Weekend,Hannah Hunt,Pop,http://azlyrics.com/lyrics/vampireweekend/hannahhunt.html,"

A gardener told me some plants move
But I could not believe it
'Til me and Hannah Hunt
Saw crawling vines and weeping willows
As we made our way from Providence to Phoenix

A man of faith said hidden eyes
Could see what I was thinking
I just smiled and told him
That was only true of Hannah
And we glided on through Waverly and Lincoln

Our days were long, our nights no longer
Count the seconds, watching hours
Though we live on the US dollar
You and me, we got our own sense of time

In Santa Barbara, Hannah cried
""I miss those freezing beaches""
And I walked into town
To buy some kindling for the fire
Hannah tore the New York Times up into pieces

If I can't trust you then damn it, Hannah
There's no future, there's no answer
Though we live on the US dollar
You and me, we got our own sense of time

If I can't trust you then damn it, Hannah
There's no future, there's no answer
Though we live on the US dollar
You and me, we got our own sense of time
"
162,The Postal Service,Such Great Heights,Pop,http://azlyrics.com/lyrics/thepostalservice/suchgreatheights.html,
163,Laurie Anderson,O Superman,Pop,http://azlyrics.com/lyrics/laurieanderson/osuperman.html,
164,The Only Ones,"Another Girl, Another Planet",Pop,http://azlyrics.com/lyrics/theonlyones/anothergirlanotherplanet.html,
165,Patti Smith,Because the Night,Pop,http://azlyrics.com/lyrics/pattismith/becausethenight.html,"

Take me now baby here as I am
Pull me close, try and understand
Desire is hunger is the fire I breathe
Love is a banquet on which we feed

Come on now try and understand
The way I feel when I'm in your hands
Take my hand come undercover
They can't hurt you now,
Can't hurt you now, can't hurt you now
Because the night belongs to lovers
Because the night belongs to lust
Because the night belongs to lovers
Because the night belongs to us

Have I doubt when I'm alone
Love is a ring, the telephone
Love is an angel disguised as lust
Here in our bed until the morning comes
Come on now try and understand
The way I feel under your command
Take my hand as the sun descends
They can't touch you now,
Can't touch you now, can't touch you now
Because the night belongs to lovers ...

With love we sleep
With doubt the vicious circle
Turn and burns
Without you I cannot live
Forgive, the yearning burning
I believe it's time, too real to feel
So touch me now, touch me now, touch me now
Because the night belongs to lovers ...

Because tonight there are two lovers
If we believe in the night we trust
Because tonight there are two lovers ...
"
166,TLC,No Scrubs,Pop,http://azlyrics.com/lyrics/tlc/noscrubs.html,"

A scrub is a guy that thinks he's fly
And is also known as a buster
Always talkin' about what he wants
And just sits on his broke ass
So, no

I don't want your number, no.
I don't want to give you mine and, no,
I don't want to meet you nowhere, no.
I don't want none of your time and, no,

[Chorus:]
I don't want no scrub
A scrub is a guy that can't get no love from me
Hanging out the passenger side
Of his best friend's ride
Trying to holler at me
I don't want no scrub
A scrub is a guy that can't get no love from me
Hanging out the passenger side
Of his best friend's ride
Trying to holler at me

But a scrub is checkin' me
But his game is kinda weak
And I know that he cannot approach me
'Cause I'm lookin' like class and he's lookin' like trash
Can't get with a dead-beat ass
So, no

I don't want your number, no.
I don't want to give you mine and, no,
I don't want to meet you nowhere, no.
I don't want none of your time, no.

[Chorus]

If you don't have a car and you're walking
Oh yes, son, I'm talking to you
If you live at home with your mamma
Oh yes, son, I'm talking to you, baby
If you have a shorty but you don't show love
Oh yes, son, I'm talking to you
Wanna get with me with no money
Oh no, I don't want, no, oh

No scrub
No scrub, no, no
No scrub, no, no, no, no, no
No scrub, no, no
No

[Music video's spoken part:]
See, if you can't spatially expand my horizons
Then that leaves you in a class with scrubs, never rising
I don't find it surprising if you don't have the Gs
To please me and bounce from here to the coast of overseas
So, let me give you something to think about
Inundate your mind with intentions to turn you out
Can't forget the focus on the picture in front of me
You as clear as DVD on digital TV screens
Satisfy my appetite with something spectacular
Check your vernacular, and then I get back to ya
With diamond-like precision
Insatiable is what I envision
Can't detect acquisition
From your friend's expedition
Mr. Big Willy, if you really wanna know
Ask Chilli, could I be a silly ho?
Not really
T-Boz and all my señoritas
Are steppin' on your FILAs
But you don't hear me, though

[Chorus 4x]
"
167,The Everly Brothers,All I Have to Do Is Dream,Pop,http://azlyrics.com/lyrics/theeverlybrothers/allihavetodoisdream.html,
168,Dexys Midnight Runners,Come On Eileen,Pop,http://azlyrics.com/lyrics/dexysmidnightrunners/comeoneileen.html,"

Come on Eileen
Come on Eileen

Poor old Johnnie Ray
Sounded sad upon the radio
But he moved a million hearts in mono
Our mothers cried
Sang along
Who'd blame them?

You've grown (you're grown up)
So grown (so grown up).
Now I must say more than ever

Come on Eileen

Too-ra-loo-ra, too-ra-loo-rye, aye
And we can sing just like our fathers

Come on Eileen
Oh, I swear (what he means)
At this moment you mean everything
You in that dress
My thoughts I confess
Verge on dirty
Oh, come on Eileen

Come on Eileen

These people 'round here
Wear beaten-down eyes sunk in smoke-dried faces
They're so resigned to what their fate is

But not us (no, never)
No, not us (no, never)
We are far too young and clever
Remember

Too-ra-loo-ra, too-ra-loo-rye, aye
Eileen I'll hum this tune forever

Come on Eileen
Oh, I swear what (what he means)
Ah, come on let's take off everything
Pretty red dress
Eileen (tell him yes)
Ah, come on let's
Ah, come on Eileen

Pretty red dress
Eileen (tell him yes)
Ah, come on let's
Ah, come on Eileen, please

Come on Eileen, too-loo-rye-aye
Come on Eileen, too-loo-rye-aye
Now you're all grown
Now you have shown
Oh, Eileen

Say, come on Eileen
These things they are real
And I know how you feel
Now I must say more than ever
Things 'round here have changed

I say, too-ra-loo-ra, too-ra-loo-rye-aye

Come on Eileen
Oh, I swear (what he means)
At this moment you mean everything
You in that dress,
My thoughts I confess
Verge on dirty
Ah, come on Eileen

Ah, come on Eileen
Oh, I swear (what he means)
At this moment you mean everything
You in that dress,
My thoughts I confess
Well, they're dirty
Come on Eileen

Come on Eileen
"
169,George Harrison,My Sweet Lord,Pop,http://azlyrics.com/lyrics/georgeharrison/mysweetlord.html,"

My sweet Lord
Hm, my Lord
Hm, my Lord

I really want to see you
Really want to be with you
Really want to see you Lord
But it takes so long, my Lord

My sweet Lord
Hm, my Lord
Hm, my Lord

I really want to know you
Really want to go with you
Really want to show you Lord
That it won't take long, my Lord (Hallelujah)

My sweet Lord (Hallelujah)
Hm, my Lord (Hallelujah)
My sweet Lord (Hallelujah)

I really want to see you
Really want to see you
Really want to see you, Lord
Really want to see you, Lord
But it takes so long, my Lord (Hallelujah)

My sweet Lord (Hallelujah)
Hm, my Lord (Hallelujah)
My, my, my Lord (Hallelujah)

I really want to know you (Hallelujah)
Really want to go with you (Hallelujah)
Really want to show you Lord (ahh)
That it won't take long, my Lord (Hallelujah)

Hmm (Hallelujah)
My sweet Lord (Hallelujah)
My, my, Lord (Hallelujah)

Hm, my Lord (Hare Krishna)
My, my, my Lord (Hare Krishna)
Oh hm, my sweet Lord (Krishna, Krishna)
Oh-uuh-uh (Hare Hare)

Now, I really want to see you (Hare Rama)
Really want to be with you (Hare Rama)
Really want to see you Lord (ahh)
But it takes so long, my Lord (Hallelujah)

Hm, my Lord (Hallelujah)
My, my, my Lord (Hare Krishna)
My sweet Lord (Hare Krishna)
My sweet Lord (Krishna Krishna)
My Lord (Hare Hare)
Hm, hm (Guru Brahma)
Hm, hm (Guru Vishnu)
Hm, hm (Guru Devo)
Hm, hm (Maheśvaraḥ
My sweet Lord (Guru Sākṣāt)
My sweet Lord (Para Brahma)
My, my, my Lord (Tasmai Srī)
My, my, my, my Lord (Guru Namah)
My sweet Lord (Hare Rama)

[fade:]

(Hare Krishna)
My sweet Lord (Hare Krishna)
My sweet Lord (Krishna Krishna)
My Lord (Hare Hare)
"
170,Depeche Mode,Enjoy the Silence,Pop,http://azlyrics.com/lyrics/depechemode/enjoythesilence.html,"

Words like violence break the silence
Come crashing in into my little world
Painful to me, pierce right through me
Can't you understand? Oh, my little girl

All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm

Vows are spoken to be broken
Feelings are intense, words are trivial
Pleasures remain, so does the pain
Words are meaningless and forgettable

All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm

All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm
All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm

Enjoy the silence
"
171,The Shins,New Slang,Pop,http://azlyrics.com/lyrics/theshins/newslang.html,
172,Antony and the Johnsons,Hope There's Someone,Pop,http://azlyrics.com/lyrics/antonyandthejohnsons/hopetheressomeone.html,"

Hope there's someone
Who'll take care of me
When I die, will I go?

Hope there's someone
Who'll set my heart free
Nice to hold when I'm tired

There's a ghost on the horizon
When I go to bed
How can I fall asleep at night?
How will I rest my head?

Oh I'm scared of the middle place
Between light and nowhere
I don't want to be the one
Left in there, left in there

There's a man on the horizon
Wish that I'd go to bed
If I fall to his feet tonight
Will allow rest my head?

So here's hoping I will not drown
Or paralyze in light
And godsend I don't want to go
To the seal's watershed

Hope there's someone
Who'll take care of me
When I die, will I go?

Hope there's someone
Who'll set my heart free
Nice to hold when I'm tired
"
173,Carly Rae Jepsen,Run Away With Me,Pop,http://azlyrics.com/lyrics/carlyraejepsen/runawaywithme.html,"

You're stuck in my head
Stuck in my heart
Stuck in my body, body
I wanna go
Get out of here
I'm sick of the party, party
I'd run away
I'd run away with you, ooh

This is the part
You gotta say
All that you're feeling, feeling
Packing a bag
Leaving tonight
While everyone's sleeping, sleeping
Let's run away
I'll run away with you, ooh

'Cause you make me feel like
I could be driving you all night
And I'll find your lips in the street lights
I wanna be there with you, ooh

Baby (Hey), take me to the feeling (Hey)
I'll be your sinner in secret (Hey)
When the lights go out
Run away with me, run away with me
Baby (Hey), every single minute (Hey)
I'll be your hero and win it (Hey)
When the lights go out
Run away with me, run away with me

Up in the clouds, high as a kite
Over the city, city
We never sleep, we never try
When you are with me, with me
I wanna stay
I wanna stay here with you, ooh

'Cause you make me feel like
I could be driving you all night
And I'll find your lips in the street lights
And I wanna be there with you, ooh

Oh baby (Hey), take me to the feeling (Hey)
I'll be your sinner in secret (Hey)
When the lights go out
Run away with me, run away with me
Oh baby (Hey), every single minute (Hey)
I'll be your hero and win it (Hey)
When the lights go out
Run away with me, run away with me

Hold on to me, I never wanna let you go, oh
(Run away with me, run away with me)
Over the weekend, we could turn the world to gold, oh
(Run away with me, run away with me)
(We could turn the world to gold, oh-oh)
Over the weekend, we could turn the world to gold
Oh (Oh), oh

Oh my baby, take me to the feeling (Take me to, take me to it)
I'll be your sinner, in secret (Oh, when the lights go)
When the lights go out
Run away with me (Just run away)
Run away with me (With me)
(Oh, yeah yeah) Baby
Every single minute (Hey)
I'll be your hero and win it (Hey)
When the lights go out
Run away with me, run away with me

(Oh, oh-oh, oh-oh, oh-oh)
Run away with me, run away with me
(Oh, oh-oh, oh-oh, oh-oh)
Run away with me, run away with me
"
174,The Beatles,A Hard Day's Night,Pop,http://azlyrics.com/lyrics/thebeatles/aharddaysnight.html,
175,Perfume Genius,Queen,Pop,http://azlyrics.com/lyrics/perfumegenius/queen.html,"

Don't you know your queen
Whipped
Heaving
Flower bloom at my feet

Don't you know your queen
Cracked
Peelin'
Riddled with disease
Don't you know me

No family is safe
When I sashay

Don't you know your queen
Gleaming
Wrapped in golden leaf
Don't you know me
Rank
Ragged
Skin sewn on sheets
Casing the barracks
For an ass to break and harness
Into the fold
Marry

No family is safe
When I sashay
"
176,Elton John,Your Song,Pop,http://azlyrics.com/lyrics/eltonjohn/yoursong.html,"

It's a little bit funny, this feeling inside
I'm not one of those who can easily hide
I don't have much money, but, boy, if I did
I'd buy a big house where we both could live

If I was a sculptor, heh, but then again, no
Or a man who makes potions in a traveling show
I know it's not much, but it's the best I can do
My gift is my song, and this one's for you

And you can tell everybody this is your song
It may be quite simple, but now that it's done
I hope you don't mind, I hope you don't mind that I put down in words
How wonderful life is while you're in the world

I sat on the roof and kicked off the moss
Well, a few of the verses, well, they've got me quite cross
But the sun's been quite kind while I wrote this song
It's for people like you that keep it turned on

So excuse me forgetting, but these things I do
You see, I've forgotten if they're green or they're blue
Anyway, the thing is, what I really mean
Yours are the sweetest eyes I've ever seen

And you can tell everybody this is your song
It may be quite simple, but now that it's done
I hope you don't mind, I hope you don't mind that I put down in words
How wonderful life is while you're in the world

I hope you don't mind, I hope you don't mind that I put down in words
How wonderful life is while you're in the world
"
177,David Bowie,Starman,Pop,http://azlyrics.com/lyrics/davidbowie/starman.html,"

Hey now, now
Oh, oh, oh

Didn't know what time it was, the lights were low
I leaned back on my radio
Some cat was laying down some rock 'n' roll
""Lotta soul,"" he said
Then the loud sound did seem to fade
Came back like a slow voice on a wave of phase
That weren't no DJ, that was hazy cosmic jive

There's a starman waiting in the sky
He'd like to come and meet us
But he thinks he'd blow our minds
There's a starman waiting in the sky
He's told us not to blow it
'Cause he knows it's all worthwhile
He told me
Let the children lose it
Let the children use it
Let all the children boogie

I had to phone someone so I picked on you
Hey, that's far out, so you heard him too
Switch on the TV, we may pick him up on channel two
Look out your window, I can see his light
If we can sparkle he may land tonight
Don't tell your poppa or he'll get us locked up in fright

There's a starman waiting in the sky
He'd like to come and meet us
But he thinks he'd blow our minds
There's a starman waiting in the sky
He's told us not to blow it
'Cause he knows it's all worthwhile
He told me
Let the children lose it
Let the children use it
Let all the children boogie

Starman waiting in the sky
He'd like to come and meet us
But he thinks he'd blow our minds
There's a starman waiting in the sky
He's told us not to blow it
'Cause he knows it's all worthwhile
He told me
Let the children lose it
Let the children use it
Let all the children boogie

La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
La, la, la, la-la, la, la, la
"
178,Janelle Monáe,Make Me Feel,Pop,http://azlyrics.com/lyrics/janellemone/makemefeel.html,
179,The xx,Crystalised,Pop,http://azlyrics.com/lyrics/thexx/crystalised.html,
180,The Box Tops,The Letter,Pop,http://azlyrics.com/lyrics/theboxtops/theletter.html,
181,R.E.M.,Everybody Hurts,Pop,http://azlyrics.com/lyrics/rem/everybodyhurts.html,
182,James Taylor,Fire and Rain,Pop,http://azlyrics.com/lyrics/jamestaylor/fireandrain.html,
183,David Bowie,Young Americans,Pop,http://azlyrics.com/lyrics/davidbowie/youngamericans.html,
184,Big Star,September Gurls,Pop,http://azlyrics.com/lyrics/bigstar/septembergurls.html,
185,The Everly Brothers,Cathy's Clown,Pop,http://azlyrics.com/lyrics/theeverlybrothers/cathysclown.html,
186,Coldplay,Viva La Vida,Pop,http://azlyrics.com/lyrics/coldplay/vivalavida.html,
187,Frank Ocean,Nights,Pop,http://azlyrics.com/lyrics/frankocean/nights.html,
188,Elvis Costello,Alison,Pop,http://azlyrics.com/lyrics/elviscostello/alison.html,
189,Justin Timberlake,Cry Me a River,Pop,http://azlyrics.com/lyrics/justintimberlake/crymeariver.html,
190,The Velvet Underground,Rock & Roll,Pop,http://azlyrics.com/lyrics/thevelvetunderground/rockroll.html,
191,Nancy Sinatra,These Boots Are Made for Walkin',Pop,http://azlyrics.com/lyrics/nancysinatra/thesebootsaremadeforwalkin.html,
192,The Supremes,You Can't Hurry Love,Pop,http://azlyrics.com/lyrics/thesupremes/youcanthurrylove.html,
193,Ariel Pink,Round And Round,Pop,http://azlyrics.com/lyrics/arielpink/roundandround.html,
194,Lizzo,Juice,Pop,http://azlyrics.com/lyrics/lizzo/juice.html,
195,Cyndi Lauper,Time After Time,Pop,http://azlyrics.com/lyrics/cyndilauper/timeaftertime.html,
196,Rihanna,We Found Love,Pop,http://azlyrics.com/lyrics/rihanna/wefoundlove.html,
197,Lou Reed,Perfect Day,Pop,http://azlyrics.com/lyrics/loureed/perfectday.html,
198,Coldplay,Yellow,Pop,http://azlyrics.com/lyrics/coldplay/yellow.html,
199,Carole King,It's Too Late,Pop,http://azlyrics.com/lyrics/caroleking/itstoolate.html,
200,Phil Collins,In The Air Tonight,Pop,http://azlyrics.com/lyrics/philcollins/intheairtonight.html,
201,10cc,I'm Not In Love,Pop,http://azlyrics.com/lyrics/10cc/imnotinlove.html,
202,Tammy Wynette,Stand By Your Man,Pop,http://azlyrics.com/lyrics/tammywynette/standbyyourman.html,
203,The Everly Brothers,Wake up Little Susie,Pop,http://azlyrics.com/lyrics/theeverlybrothers/wakeuplittlesusie.html,
204,The Righteous Brothers,Unchained Melody,Pop,http://azlyrics.com/lyrics/therighteousbrothers/unchainedmelody.html,
205,R.E.M.,The One I Love,Pop,http://azlyrics.com/lyrics/rem/theoneilove.html,
206,Madonna,Ray of Light,Pop,http://azlyrics.com/lyrics/madonna/rayoflight.html,
207,Ariana Grande,"thank u, next",Pop,http://azlyrics.com/lyrics/arianagrande/thankunext.html,
208,Britney Spears,...Baby One More Time,Pop,http://azlyrics.com/lyrics/britneyspears/babyonemoretime.html,
209,Madonna,Vogue,Pop,http://azlyrics.com/lyrics/madonna/vogue.html,
210,U2,I Still Haven't Found What I'm Looking For,Pop,http://azlyrics.com/lyrics/u2/istillhaventfoundwhatimlookingfor.html,
211,Fleetwood Mac,Dreams,Pop,http://azlyrics.com/lyrics/fleetwoodmac/dreams.html,
212,The Crystals,He's a Rebel,Pop,http://azlyrics.com/lyrics/thecrystals/hesarebel.html,
213,The Easybeats,Friday On My Mind,Pop,http://azlyrics.com/lyrics/theeasybeats/fridayonmymind.html,
214,ROSALÍA,MALAMENTE,Pop,http://azlyrics.com/lyrics/rosala/malamente.html,
215,Sly & The Family Stone,Everyday People,Pop,http://azlyrics.com/lyrics/slythefamilystone/everydaypeople.html,
216,TLC,Waterfalls,Pop,http://azlyrics.com/lyrics/tlc/waterfalls.html,
217,a-ha,Take on Me,Pop,http://azlyrics.com/lyrics/aha/takeonme.html,
218,Sky Ferreira,Everything Is Embarrassing,Pop,http://azlyrics.com/lyrics/skyferreira/everythingisembarrassing.html,
219,Clairo,Bags,Pop,http://azlyrics.com/lyrics/clairo/bags.html,
220,The Lovin' Spoonful,Do You Believe in Magic?,Pop,http://azlyrics.com/lyrics/thelovinspoonful/doyoubelieveinmagic.html,
221,The Pogues,Fairytale of New York (feat. Kirsty MacColl),Pop,http://azlyrics.com/lyrics/thepogues/fairytaleofnewyork.html,
222,Arcade Fire,Sprawl II (Mountains Beyond Mountains),Pop,http://azlyrics.com/lyrics/arcadefire/sprawlii.html,
223,Phoenix,Lisztomania,Pop,http://azlyrics.com/lyrics/phoenix/lisztomania.html,
