Track name,Artist name,Album,Playlist name,Type,ISRC
"Give Out","Sharon Van Etten","Tramp","Singer/Songwriter","Playlist","US38Y1220102"
"Song for Adam","Jackson Browne","Jackson Browne (Saturate Before Using)","Singer/Songwriter","Playlist","USEE10184285"
"Movin' Out (Anthony's Song)","Billy Joel","The Stranger (Legacy Edition)","Singer/Songwriter","Playlist","USSM17700369"
"Soho (Needless to Say)","Al Stewart","Past, Present and Future","Singer/Songwriter","Playlist","GBBBN0300507"
"Hey Gyp (Dig The Slowness)","Donovan","Fairytale (Deluxe Expanded Edition)","Singer/Songwriter","Playlist","GBAJE6500184"
"Ohio","Damien Jurado","Rehearsals for Departure","Singer/Songwriter","Playlist","USSUB0311213"
"You Learn - 2015 Remaster","Alanis Morissette","Jagged Little Pill (2015 Remaster)","Singer/Songwriter","Playlist","USMV21500007"
"Call Me on Your Way Back Home","Ryan Adams","Heartbreaker","Singer/Songwriter","Playlist","TCABL1346082"
"While You Were Sleeping","Elvis Perkins","Ash Wednesday","Singer/Songwriter","Playlist","GBBKS0600356"
"May You Never","John Martyn","Solid Air (Remastered)","Singer/Songwriter","Playlist","GBAAN7300043"
"One of Us Cannot Be Wrong","Leonard Cohen","Songs Of Leonard Cohen","Singer/Songwriter","Playlist","USSM10013410"
"Goodnight Saigon","Billy Joel","The Nylon Curtain","Singer/Songwriter","Playlist","USSM18100396"
"One Of These Things First","Nick Drake","Bryter Layter","Singer/Songwriter","Playlist","GBAAN7000015"
"Les bonbons 67","Jacques Brel","Suivre L'Etoile","Singer/Songwriter","Playlist","FRZ016700320"
"Le moribond","Jacques Brel","50 Plus Belles Chansons","Singer/Songwriter","Playlist","FRZ036100490"
"Darling Lorraine","Paul Simon","You're The One","Singer/Songwriter","Playlist","USSM11002325"
"La marche nuptiale","Georges Brassens","Le temps ne fait rien à l'affaire","Singer/Songwriter","Playlist","FRZ035600750"
"Liability","Lorde","Melodrama","Singer/Songwriter","Playlist","NZUM71700064"
"Lonely at the Top - 2002 Remaster","Randy Newman","Sail Away (Expanded & Remastered Edition)","Singer/Songwriter","Playlist","USRE10200109"
"Nature Boy","Nick Cave & The Bad Seeds","Abattoir Blues / The Lyre of Orpheus","Singer/Songwriter","Playlist","GBAJH0401568"
"Paprika Plains","Joni Mitchell","Don Juan's Reckless Daughter","Singer/Songwriter","Playlist","USEE10170391"
"School Days","Loudon Wainwright III","Album 1","Singer/Songwriter","Playlist","USAT20615716"
"On n'est pas là pour se faire engueuler","Boris Vian","Chansons Possibles Et Impossibles","Singer/Songwriter","Playlist","FRZ035500740"
"Monterey","Tim Buckley","Starsailor","Singer/Songwriter","Playlist","USWB10100144"
"Last Day of Our Acquaintance","Sinéad O'Connor","I Do Not Want What I Haven't Got","Singer/Songwriter","Playlist","GBAYK9000048"
"Pay in Blood","Bob Dylan","Tempest","Singer/Songwriter","Playlist","USSM11204455"
"Rock Bottom Riser","Smog","A River Ain't Too Much To Love","Singer/Songwriter","Playlist","US58L0529204"
"And Dream Of Sheep","Kate Bush","Hounds Of Love","Singer/Songwriter","Playlist","GBCNR8500009"
"Brilliant Mistake","Elvis Costello","King Of America","Singer/Songwriter","Playlist","GBASQ8600312"
"There But For Fortune","Phil Ochs","Folk Hits","Singer/Songwriter","Playlist","USVG29853346"
"Bassackwards","Kurt Vile","Bottle It In","Singer/Songwriter","Playlist","USMTD1811828"
"My Ride's Here","Warren Zevon","My Ride's Here","Singer/Songwriter","Playlist","USAR50210743"
"Natty Dread","Bob Marley & The Wailers","Natty Dread (Remastered)","Singer/Songwriter","Playlist","GBAAN7590002"
"Hangout at the Gallows","Father John Misty","God's Favorite Customer","Singer/Songwriter","Playlist","USSUB1824501"
"Cantata de Puentes Amarillos","Pescado Rabioso","Artaud","Singer/Songwriter","Playlist","ARF109902851"
"Je me suis fait tout petit","Georges Brassens","Best Of 20 chansons","Singer/Songwriter","Playlist","FRZ035600720"
"The First Cut Is The Deepest","Yusuf / Cat Stevens","New Masters","Singer/Songwriter","Playlist","GBF076721750"
"Us","Regina Spektor","Soviet Kitsch","Singer/Songwriter","Playlist","USWB10401857"
"The Other Side of Summer","Elvis Costello","Mighty Like A Rose","Singer/Songwriter","Playlist","USWB19100031"
"Sea Creatures","SOAK","Before We Forgot How To Dream","Singer/Songwriter","Playlist","GBCVZ1403638"
"Shape Of My Heart","Sting","Ten Summoner's Tales","Singer/Songwriter","Playlist","GBAAM9390010"
"Be Careful There's a Baby in the House","Loudon Wainwright III","Album II","Singer/Songwriter","Playlist","USAT20303204"
"Friends Of Mine","Adam Green","Friends Of Mine","Singer/Songwriter","Playlist","GBCVZ0300591"
"Aeon","Antony and the Johnsons","The Crying Light","Singer/Songwriter","Playlist","US38W0919408"
"Carnival","Natalie Merchant","Tigerlily","Singer/Songwriter","Playlist","USEE19574030"
"The Dancer","PJ Harvey","To Bring You My Love","Singer/Songwriter","Playlist","GBAAN9500042"
"New York Telephone Conversation","Lou Reed","Transformer","Singer/Songwriter","Playlist","USRC17201952"
"Darkness","Leonard Cohen","Old Ideas","Singer/Songwriter","Playlist","CAC221100031"
"Listen To The Lion - 2007 Re-mastered","Van Morrison","Still On Top - The Greatest Hits","Singer/Songwriter","Playlist","GBCQT0700240"
"In My Hour of Darkness - 2002 Remaster","Gram Parsons","Grievous Angel","Singer/Songwriter","Playlist","USRE10201415"
"Love - Remastered 2010","John Lennon","Plastic Ono Band","Singer/Songwriter","Playlist","GBAYE1000768"
"Never Die Young","James Taylor","Never Die Young","Singer/Songwriter","Playlist","USSM18800228"
"Opposite House","Cass McCombs","Mangy Love","Singer/Songwriter","Playlist","USEP41613004"
"Bless The Weather","John Martyn","Bless The Weather (Deluxe Edition)","Singer/Songwriter","Playlist","GBAAN7100005"
"Hands Clean","Alanis Morissette","Under Rug Swept","Singer/Songwriter","Playlist","USMV20100234"
"Père prodigue","Georges Chelon","Père prodigue","Singer/Songwriter","Playlist","FR6V80896350"
"Primitive Girl","M. Ward","A Wasteland Companion","Singer/Songwriter","Playlist","GBBRP1233002"
"To Live Is To Fly","Townes Van Zandt","High, Low And In Between","Singer/Songwriter","Playlist","USEM37200008"
"Lucky Now","Ryan Adams","Ashes & Fire","Singer/Songwriter","Playlist","USCA21101758"
"Two","Ryan Adams","Easy Tiger","Singer/Songwriter","Playlist","USUM70726129"
"Christmas Card From A Hooker In Minneapolis","Tom Waits","Blue Valentine","Singer/Songwriter","Playlist","USEE10801077"
"Don't Come the Cowboy With Me, Sonny Jim! - 2005 Remastered Version","Kirsty MacColl","Kite","Singer/Songwriter","Playlist","GBAAA0400539"
"Gimme Something Good","Ryan Adams","Ryan Adams","Singer/Songwriter","Playlist","USUG11400324"
"Just Now","John Martyn","Bless The Weather (Deluxe Edition)","Singer/Songwriter","Playlist","GBAAN7100038"
"1904","The Tallest Man On Earth","There´s No Leaving Now","Singer/Songwriter","Playlist","SEWFN1200204"
"Holding","Grouper","Ruins","Singer/Songwriter","Playlist","USNCB1418907"
"Velvet Underground","Jonathan Richman","American Velvet: A Tribute to The Velvet Underground","Singer/Songwriter","Playlist","USQTM1000013"
"High Hawk Season","The Mountain Goats","All Eternals Deck","Singer/Songwriter","Playlist","DEAG21173707"
"Moi, mes souliers","Felix Leclerc","Moi, mes souliers (Mono Version)","Singer/Songwriter","Playlist","FRS181481123"
"Something In The Way She Moves - Remastered","James Taylor","James Taylor","Singer/Songwriter","Playlist","GBDCE1000247"
"Happiness/The Gondola Man","Elliott Smith","Figure 8","Singer/Songwriter","Playlist","USDW10021696"
"Mama Told Me Not to Come","Randy Newman","12 Songs","Singer/Songwriter","Playlist","USRE10100383"
"Sweet Surrender","Tim Buckley","Greetings From L.A.","Singer/Songwriter","Playlist","USWB10100145"
"Birmingham - 2002 Remaster","Randy Newman","Good Old Boys","Singer/Songwriter","Playlist","USRE10200096"
"Golden Hour","Kacey Musgraves","Golden Hour","Singer/Songwriter","Playlist","USUM71800138"
"Mystery of Love","Sufjan Stevens","Mystery of Love","Singer/Songwriter","Playlist","US64G1737302"
"Get Right With God","Lucinda Williams","Essence","Singer/Songwriter","Playlist","USMR10110078"
"If I Had A Rocket Launcher","Bruce Cockburn","Stealing Fire (Deluxe Edition)","Singer/Songwriter","Playlist","CAT248400302"
"I Don't Know What It Is","Rufus Wainwright","Want One (UK Only Version)","Singer/Songwriter","Playlist","USDW10300497"
"I Like Birds","Eels","Daisies Of The Galaxy","Singer/Songwriter","Playlist","USDW10021638"
"Cigarettes","Russian Red","I Love Your Glasses","Singer/Songwriter","Playlist","ES37A0710801"
"God Must Be a Boogie Man","Joni Mitchell","Mingus","Singer/Songwriter","Playlist","USEE10170406"
"Stone on the Water","Badly Drawn Boy","The Hour of Bewilderbeast","Singer/Songwriter","Playlist","GBBKS0000012"
"Elephant","Jason Isbell","Southeastern","Singer/Songwriter","Playlist","QMHBS1397404"
"Kimberly","Patti Smith","Horses","Singer/Songwriter","Playlist","USAR19901261"
"Guilty By Association","Vic Chesnutt","Is the Actor Happy?","Singer/Songwriter","Playlist","US27Q0405611"
"Rainy Night in Georgia","Tony Joe White","Continued","Singer/Songwriter","Playlist","USWB16900004"
"Adia","Sarah McLachlan","Surfacing","Singer/Songwriter","Playlist","USAR19800538"
"Hallelujah","Rufus Wainwright","Hallelujah","Singer/Songwriter","Playlist","USDW10110179"
"Say Goodbye to Hollywood","Billy Joel","Turnstiles","Singer/Songwriter","Playlist","USSM17600478"
"Don't Want To Know","John Martyn","Solid Air (Remastered)","Singer/Songwriter","Playlist","GBAAN7300041"
"Let Your Light In, Babe","Robert Forster","The Evangelist","Singer/Songwriter","Playlist","USY1R0804206"
"Refuge of the Roads","Joni Mitchell","Hejira","Singer/Songwriter","Playlist","USEE10170386"
"In the Dark Places","PJ Harvey","Let England Shake","Singer/Songwriter","Playlist","GBUM71027784"
"King Of Spain","The Tallest Man On Earth","The Wild Hunt","Singer/Songwriter","Playlist","SEWFN1000106"
"In Germany Before the War","Randy Newman","Little Criminals","Singer/Songwriter","Playlist","USWB19901948"
"Rebel Music (3 O'Clock Roadblock)","Bob Marley & The Wailers","Natty Dread (Remastered)","Singer/Songwriter","Playlist","GBAAN7500020"
"Coles Corner","Richard Hawley","Coles Corner","Singer/Songwriter","Playlist","GBAJH0501008"
"Feel","Syd Barrett","The Madcap Laughs","Singer/Songwriter","Playlist","GBAYE7000488"
"Sway","Bic Runga","Drive","Singer/Songwriter","Playlist","NZSM09700144"
"Raised on Robbery","Joni Mitchell","Court and Spark","Singer/Songwriter","Playlist","USEA20100008"
"Marcie","Joni Mitchell","Song to a Seagull","Singer/Songwriter","Playlist","USRE18700010"
"I Don't Want to Change You","Damien Rice","My Favourite Faded Fantasy","Singer/Songwriter","Playlist","IEABD1400007"
"My Old Friend","Sam Amidon","Bright Sunny South","Singer/Songwriter","Playlist","USNO11300028"
"Blue Money - 2015 Remaster","Van Morrison","His Band and the Street Choir (Expanded Edition)","Singer/Songwriter","Playlist","USRH11503509"
"Soldier's Things","Tom Waits","Swordfishtrombones","Singer/Songwriter","Playlist","USIR20080238"
"An Argument With Myself","Jens Lekman","An Argument With Myself","Singer/Songwriter","Playlist","US38W1121101"
"Have A Little Faith In Me","John Hiatt","The Best Of John Hiatt","Singer/Songwriter","Playlist","USCA29800004"
"Tree by the River","Iron & Wine","Kiss Each Other Clean","Singer/Songwriter","Playlist","USWB11002931"
"Woman Is The Nigger Of The World - Remastered 2010","John Lennon","Sometime In New York City","Singer/Songwriter","Playlist","GBAYE1000795"
"Country Road","James Taylor","Sweet Baby James","Singer/Songwriter","Playlist","USWB19900193"
"Pack Up Your Sorrows","Mimi And Richard Farina","Celebrations For A Grey Day","Singer/Songwriter","Playlist","USVG28808686"
"Reno Nevada","Mimi And Richard Farina","Celebrations For A Grey Day","Singer/Songwriter","Playlist","USVG28808787"
"Richard Ramirez Died Today of Natural Causes","Sun Kil Moon","Benji","Singer/Songwriter","Playlist","USA2B1400043"
"Send His Love To Me","PJ Harvey","To Bring You My Love","Singer/Songwriter","Playlist","GBAAN9500041"
"Stoney End","Laura Nyro","The First Songs","Singer/Songwriter","Playlist","USSM10027114"
"Tell Me Why","Neil Young","After the Gold Rush (2009 Remaster)","Singer/Songwriter","Playlist","USRE10900208"
"Walking Far from Home","Iron & Wine","Kiss Each Other Clean","Singer/Songwriter","Playlist","USWB11002927"
"El Ángel Simón","Nacho Vegas","Canciones inexplicables 2001/2005","Singer/Songwriter","Playlist","ES6610100004"
"The Noose of Jah City","King Krule","King Krule","Singer/Songwriter","Playlist","USMTD1101887"
"Truck Stop Gospel","Parker Millsap","Parker Millsap","Singer/Songwriter","Playlist","QMBRA1300002"
"Coyote","Joni Mitchell","Hejira","Singer/Songwriter","Playlist","USEE10170387"
"Breaking Us In Two","Joe Jackson","Night And Day","Singer/Songwriter","Playlist","GBAAM8200003"
"Mockingbirds","Grant Lee Buffalo","Mighty Joe Moon","Singer/Songwriter","Playlist","USRH10901868"
"Kosmos","Paul Weller","Paul Weller","Singer/Songwriter","Playlist","GBAAN0080075"
"The Devil","PJ Harvey","White Chalk","Singer/Songwriter","Playlist","GBUM70704797"
"On the Border - 2001 Remaster","Al Stewart","Year of the Cat","Singer/Songwriter","Playlist","USALS0100025"
"Crucify - 2015 Remaster","Tori Amos","Little Earthquakes (2015 Remaster)","Singer/Songwriter","Playlist","USAT21404707"
"Last Year's Man","Leonard Cohen","Songs Of Love And Hate","Singer/Songwriter","Playlist","USSM19919468"
"Underneath The Weeping Willow","Grandaddy","The Sophtware Slump","Singer/Songwriter","Playlist","USVT10000020"
"The Legend of Chavo Guerrero","The Mountain Goats","Beat the Champ","Singer/Songwriter","Playlist","USMRG1551602"
"The Singer - 2009 Remastered Version","Nick Cave & The Bad Seeds","Kicking Against The Pricks (2009 Remastered Version)","Singer/Songwriter","Playlist","GBAJH0900044"
"My Favourite Faded Fantasy","Damien Rice","My Favourite Faded Fantasy","Singer/Songwriter","Playlist","IEABD1400003"
"One Trick Ponies","Kurt Vile","Bottle It In","Singer/Songwriter","Playlist","USMTD1811829"
"Speed Trials","Elliott Smith","Either/Or","Singer/Songwriter","Playlist","USKRS0326901"
"Summer Cannibals","Patti Smith","Gone Again","Singer/Songwriter","Playlist","USAR19901300"
"Joaquin el Necio","Albert Pla","No Solo De Rumba Vive El Hombre","Singer/Songwriter","Playlist","ES5029200141"
"Late Victorian Holocaust","Marianne Faithfull","Give My Love to London","Singer/Songwriter","Playlist","FR47Q1400250"
"Uninvited","Alanis Morissette","City of Angels (Music from the Motion Picture)","Singer/Songwriter","Playlist","USWB19800163"
"I Send My Love To You","Palace Music","Days In The Wake","Singer/Songwriter","Playlist","GBCEL0800463"
"My Life","Billy Joel","52nd Street","Singer/Songwriter","Playlist","USSM17800448"
"No Shade in the Shadow of The Cross","Sufjan Stevens","Carrie & Lowell","Singer/Songwriter","Playlist","US64G1509910"
"Broken","Jake Bugg","Jake Bugg","Singer/Songwriter","Playlist","GBUM71205125"
"Find the Cost of Freedom","Crosby, Stills, Nash & Young","So Far","Singer/Songwriter","Playlist","USAT20901710"
"W.O.L.D.","Harry Chapin","Short Stories","Singer/Songwriter","Playlist","USEE10180485"
"En la Sed Mortal","Nacho Vegas","Cajas de Música Difíciles de Parar","Singer/Songwriter","Playlist","ES6610200028"
"Brazos","Matthew E. White","Big Inner","Singer/Songwriter","Playlist","GBCEL1200539"
"Like A King","Ben Harper","Welcome To The Cruel World","Singer/Songwriter","Playlist","USVI29300042"
