Track name,Artist name,Album,Playlist name,Type,ISRC
"Marvins Room","Drake","Take Care (Deluxe)","R&B","Playlist","USCM51100267"
"Sally Go Round The Roses","The Jaynetts","Sally Go 'Round The Roses - The Very Best Of The Jaynetts","R&B","Playlist","QMWN31100202"
"You Don't Have To Say You Love Me","Dusty Springfield","Classic Dusty Springfield - The Universal Masters Collection","R&B","Playlist","GBF086600753"
"Got To Give It Up - Album Edit","Marvin Gaye","The Complete Collection","R&B","Playlist","USMO10300736"
"Low Rider","War","The Best Of Setco Vol. 51","R&B","Playlist","FR6V81047641"
"Ball Of Confusion (That's What The World Is Today) - Single Version / Mono","The Temptations","Favorites","R&B","Playlist","USMO17000526"
"Everybody Needs Somebody To Love","Solomon Burke","Soul Masters: The Price","R&B","Playlist","USBKY0525249"
"Come Go With Me","The Del-Vikings","Best Of The 60s & 70s - Volume 3","R&B","Playlist","GBHFE0506837"
"Passionfruit","Drake","More Life","R&B","Playlist","USCM51700072"
"Spoonful","Howlin' Wolf","The Chess Box","R&B","Playlist","USMC16051851"
"I Was Made To Love Her","Stevie Wonder","I Was Made To Love Her","R&B","Playlist","USMO16782628"
"Sixty Minute Man","The Dominoes","Best Of Doo Wop","R&B","Playlist","USA560744487"
"The Bottle","Gil Scott-Heron & Brian Jackson","Messages","R&B","Playlist","GBELY0800026"
"To Be Young, Gifted and Black - Live at Philharmonic Hall, New York, NY - October 1969","Nina Simone","Black Gold (Expanded Edition)","R&B","Playlist","USRC11100722"
"I Wonder Why - Remastered","Dion & The Belmonts","The Best Of Dion & The Belmonts","R&B","Playlist","USLA19900002"
"no tears left to cry","Ariana Grande","Sweetener","R&B","Playlist","USUM71805289"
"It's Your Thing","The Isley Brothers","It's Your Thing: The Story Of The Isley Brothers","R&B","Playlist","USSM19803494"
"Heartbeat - 2012 - Remaster","Taana Gardner","The West End Story","R&B","Playlist","USUS11200427"
"We Are The World","U.S.A. For Africa","We Are The World","R&B","Playlist","US25T8511672"
"Ain't Nobody","Chaka Khan","Epiphany: The Best of Chaka Khan, Vol. 1","R&B","Playlist","USWB19600662"
"Ooo Baby Baby - Album Version / Stereo","Smokey Robinson & The Miracles","Going To A Go-Go / Away We A Go-Go","R&B","Playlist","USMO16582878"
"I'll Be There","The Jackson 5","Third Album","R&B","Playlist","USMO17082635"
"Call Me (Come Back Home)","Al Green","Call Me","R&B","Playlist","GBAFR7210061"
"Killing Me Softly With His Song","Fugees","The Score","R&B","Playlist","USSM19600055"
"All Night Long (All Night)","Lionel Richie","Can't Slow Down","R&B","Playlist","USMO18390005"
"Last Night a D.J. Saved My Life","Indeep","A Night to Remember (Mixed By Tony Okungbowa & Jojoflores)","R&B","Playlist","CAU119917633"
"Bernadette","Four Tops","20th Century Masters: The Millennium Collection: Best Of The Four Tops","R&B","Playlist","USMO10119992"
"Willie And The Hand Jive","The Johnny Otis Show","The Capitol Years","R&B","Playlist","USCA28800305"
"Maybe","The Chantels","1958 - The Year Of R&B","R&B","Playlist","GBHFE1013752"
"It's Too Soon to Know","The Orioles","American Rock 'n Roll History","R&B","Playlist","USA561073707"
"Across 110th Street (Taken From 'Across 110th Street')","Bobby Womack & Peace","Across 110th Street (40th Anniversary Edition)","R&B","Playlist","GBAWA0516590"
"My Lovin' (You're Never Gonna Get It)","En Vogue","Funky Divas","R&B","Playlist","USEW19200001"
"Wake up Everybody (feat. Teddy Pendergrass)","Harold Melvin & The Blue Notes","Wake Up Everybody","R&B","Playlist","USSM10027214"
"Fingertips Pts. 1 & 2 - Live At The Regal Theater, Chicago/1962","Stevie Wonder","The 12 Year Old Genius - Recorded Live","R&B","Playlist","USUMG9900457"
"Smiling Faces Sometimes","The Undisputed Truth","Dead Presidents Volume II / Music From The Motion Picture","R&B","Playlist","USMO17100506"
"Love Me Do - Mono / Remastered","The Beatles","1 (Remastered)","R&B","Playlist","GBUM71505907"
"I Can See Clearly Now - Edit","Johnny Nash","I Can See Clearly Now","R&B","Playlist","GBBBN9999947"
"Tin Soldier (Mono)","Small Faces","Small Faces (Deluxe Edition)","R&B","Playlist","GBA7H1244608"
"Lonely Avenue","Ray Charles","Yes Indeed!","R&B","Playlist","USAT29902171"
"Smoke Gets In Your Eyes","The Platters","The Best Of The Platters","R&B","Playlist","USPR39500165"
"Twist and Shout","The Isley Brothers","Shake It Up Baby, Twist and Shout","R&B","Playlist","GB8XC1047781"
"I Wanna Be Your Lover - Single Version","Prince","The Very Best of Prince","R&B","Playlist","USWB19901191"
"You Haven't Done Nothin'","Stevie Wonder","Fulfillingness' First Finale (Reissue)","R&B","Playlist","USMO17482863"
"Oh Girl","The Chi-Lites","The Ultimate Chi-Lites","R&B","Playlist","USBWC0110024"
"Mustang Sally","Wilson Pickett","The Wicked Pickett","R&B","Playlist","USAT29902210"
"The Fat Man","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38700113"
"Young Blood","The Coasters","The Coasters","R&B","Playlist","USAT20102488"
"Could It Be I'm Falling in Love","The Spinners","Spinners","R&B","Playlist","USAT20001180"
"Sincerely","The Moonglows","GoodFellas - Music From The Motion Picture","R&B","Playlist","USAT20108591"
"The Magnificent Seven - Remastered","The Clash","Sandinista! (Remastered)","R&B","Playlist","GBARL1200723"
"Clean up Woman","Betty Wright","I Love The Way You Love","R&B","Playlist","USAT20617756"
"Real Love","Mary J. Blige","What's The 411?","R&B","Playlist","USMC19238482"
"Where Are Ü Now (with Justin Bieber)","Jack Ü","Skrillex and Diplo present Jack Ü","R&B","Playlist","USAT21500555"
"Rockin Pneumonia And The Boogie Woogie Flu","Huey ""Piano"" Smith","Louisiana Piano Rhythms","R&B","Playlist","USA560522367"
"Sea Of Love","Phil Phillips","Best Of Doo Wop","R&B","Playlist","USA560744496"
"Knock on Wood","Eddie Floyd","Knock On Wood","R&B","Playlist","USAT20001062"
"Nutbush City Limits","Ike & Tina Turner","Nutbush City Limits","R&B","Playlist","GBQRF0805799"
"Hold Up","Beyoncé","Lemonade","R&B","Playlist","USSM11603176"
"Sweet Soul Music - Remastered Version","Arthur Conley","Soul Clan","R&B","Playlist","USAT20800873"
"Why Can't We Live Together","Timmy Thomas","Why Can't We Live Together","R&B","Playlist","USRH10125815"
"Bad - 2012 Remaster","Michael Jackson","Bad 25th Anniversary","R&B","Playlist","USSM11204980"
"Shop Around","The Miracles","Hi We're the Miracles","R&B","Playlist","DEBL60657205"
"Cupid","Sam Cooke","Portrait of a Legend (Remastered)","R&B","Playlist","USRC16107202"
"Controversy","Prince","Controversy","R&B","Playlist","USWB18100020"
"Slow Jamz (feat. Kanye West & Jamie Foxx)","Twista","Kamikaze","R&B","Playlist","USAT20303708"
"Big Girls Don't Cry","Frankie Valli & The Four Seasons","Sherry and 11 Other Hits","R&B","Playlist","USRH10175198"
"The Wind","Nolan Strong and The Diabl...","For Old Times Sake - The Complete Early Sides","R&B","Playlist","ES7971100505"
"Work With Me Annie","Hank Ballard & The Midnighters","Frank Zappa's Jukebox: Songs That Inspired The Man","R&B","Playlist","USA370977442"
"Rescue Me","Fontella Bass","The New Look","R&B","Playlist","USMC16546885"
"Pick up the Pieces","Average White Band","Average White Band","R&B","Playlist","GBBLG7400071"
"Don't Wanna Fight","Alabama Shakes","Sound & Color","R&B","Playlist","USATO1400851"
"Pusherman","Curtis Mayfield","Beautiful Brother - The Essential","R&B","Playlist","NLHR51132795"
"Walk Like a Man","Frankie Valli & The Four Seasons","Big Girls Don't Cry and 12 Other Hits","R&B","Playlist","USRH10175200"
"The Boy Is Mine","Brandy","Never Say Never","R&B","Playlist","USAT29800316"
"Don't Let Me Be Misunderstood","The Animals","Most of the Animals","R&B","Playlist","GBAYE6500156"
"Ex-Factor","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","R&B","Playlist","USSM19803104"
"Yes - Full Version","McAlmont & Butler","The Sound Of McAlmont And Butler","R&B","Playlist","GB01A0701957"
"Never Too Much","Luther Vandross","Never Too Much","R&B","Playlist","USSM18100805"
"Trap Queen","Fetty Wap","Fetty Wap (Deluxe)","R&B","Playlist","QM7XC1400004"
"Nikes","Frank Ocean","Blonde","R&B","Playlist","QZ5C81600001"
"Apache","Incredible Bongo Band","Bongo Rock","R&B","Playlist","GBCLQ0601039"
"Cape Cod Kwassa Kwassa","Vampire Weekend","Vampire Weekend","R&B","Playlist","GBBKS0700528"
"I Would Die 4 U","Prince","Purple Rain","R&B","Playlist","USWB10001878"
"Slave To The Rhythm","Grace Jones","Island Life","R&B","Playlist","USIR28500203"
"Family Affair","Mary J. Blige","No More Drama","R&B","Playlist","USMC10111369"
"She's About A Mover","Sir Douglas Quintet","Mad Men: A Musical Companion (1960-1965)","R&B","Playlist","USPR36900156"
"Oh What A Nite","The Dells","R&B Legends - 75 All Time Greats","R&B","Playlist","GBCJQ0790779"
"Book Of Love","The Monotones","Platinum Masters","R&B","Playlist","USXTN1095945"
"Love Potion No. 9","The Clovers","Platinum Masters","R&B","Playlist","USXTN1095948"
"Blue Monday","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM39100230"
"Strawberry Letter 23","Shuggie Otis","Freedom Flight","R&B","Playlist","USSM10104361"
"Novacane","Frank Ocean","Novacane","R&B","Playlist","USUM71107257"
"Gee","The Crows","Éxitos de los 50's, Vol. IV","R&B","Playlist","QM6P41493450"
"Ring My Bell","Anita Ward","Ring My Bell","R&B","Playlist","USSZ10503009"
"Love Child - Album Version (Stereo)","Diana Ross & The Supremes","Love Child & Supremes A Go-Go","R&B","Playlist","USMO16882616"
"The Look Of Love","Dusty Springfield","Classic Dusty Springfield - The Universal Masters Collection","R&B","Playlist","GBF086700727"
"We Need a Resolution","Aaliyah","Aaliyah","R&B","Playlist","GBJLH0511068"
"Lost in Music - 1995 Remaster","Sister Sledge","We Are Family (1995 Remaster)","R&B","Playlist","USAT20102163"
"You Don't Know My Name","Alicia Keys","The Diary Of Alicia Keys","R&B","Playlist","USJAY0300430"
"I Wish","Stevie Wonder","Original Musiquarium","R&B","Playlist","USMO17682657"
"Do You Know the Way to San Jose","Dionne Warwick","Sings Burt Bacharach","R&B","Playlist","SEWDL0206416"
"Alphabet St.","Prince","The Very Best of Prince","R&B","Playlist","USWB19903191"
"Stay","Maurice Williams & The Zodiacs","Dirty Dancing","R&B","Playlist","USAR16000101"
"This Old Heart Of Mine (Is Weak For You) - Single Version / Mono","The Isley Brothers","This Old Heart Of Mine & Soul On The Rocks","R&B","Playlist","USMO16600488"
"Since I Don't Have You (Rerecorded)","The Skyliners","Since I Don't Have You / Pennies From Heaven","R&B","Playlist","USDEI8204389"
"Try Me","James Brown","Please Please Please","R&B","Playlist","DEPZ61004397"
"I Want You","Marvin Gaye","I Want You (Deluxe Edition)","R&B","Playlist","USMO17600040"
"Wildest Moments","Jessie Ware","Devotion (Deluxe Version)","R&B","Playlist","GBUM71203509"
"Speedoo","The Cadillacs","Music You Heard On The Sopranos","R&B","Playlist","SEWDL9812614"
"What Have You Done For Me Lately","Janet Jackson","Control","R&B","Playlist","USAM19500846"
"It's The Same Old Song","Four Tops","The Definitive Collection","R&B","Playlist","USMO10111236"
"Express Yourself","Madonna","Celebration (double disc version)","R&B","Playlist","USWB10903609"
"September","Earth, Wind & Fire","The Eternal Dance","R&B","Playlist","USSM17800253"
"Jasmine","Jai Paul","Rough Trade Counter Culture 12","R&B","Playlist","GBBKS1200035"
"Stand!","Sly & The Family Stone","Stand","R&B","Playlist","USSM19909968"
"I Second That Emotion - Single Version / Mono","Smokey Robinson & The Miracles","The Ultimate Collection: Smokey Robinson & The Miracles","R&B","Playlist","USMO16772033"
"Ivy","Frank Ocean","Blonde","R&B","Playlist","QZ5C81600002"
"Love Is Strange","Mickey & Sylvia","Dirty Dancing","R&B","Playlist","USRC15607532"
"Crazy","Seal","Seal","R&B","Playlist","USWB19000051"
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Kali Uchis","Isolation","R&B","Playlist","GBUM71706492"
"Drift Away - Single Version","Dobie Gray","Music For Groovin'","R&B","Playlist","USMC17146462"
"Slippin' Into Darkness","War","All Day Music","R&B","Playlist","USRHD0702929"
"Tipitina","Professor Longhair","New Orleans Piano - Blues Originals, Vol 2","R&B","Playlist","USATL0200161"
"I Can't Get Next To You - Single Version / Mono","The Temptations","The Definitive Collection","R&B","Playlist","USMO16900267"
"Irreplaceable","Beyoncé","B'Day Deluxe Edition","R&B","Playlist","USSM10603620"
"Shotgun","Jr. Walker & The All Stars","Motown Unmixed Vol. 2","R&B","Playlist","USMO16500007"
"I'm Walkin'","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38600130"
"Love On Top","Beyoncé","4","R&B","Playlist","USSM11102908"
"Cry to Me","Solomon Burke","The Very Best of Solomon Burke","R&B","Playlist","USAT20001004"
"Independent Women, Pt. 1 - #1's Edit","Destiny's Child","#1's","R&B","Playlist","USSM10505677"
"Mystery Train","Junior Parker","Little Junior Parker: Mr. Blues","R&B","Playlist","FR6V81252784"
"Flawless Remix (feat. Nicki Minaj)","Beyoncé","BEYONCÉ [Platinum Edition]","R&B","Playlist","USSM11406084"
"Sweet Love","Anita Baker","Rapture","R&B","Playlist","USAT20104367"
"If I Were Your Woman - Single Version","Gladys Knight & The Pips","Motown The Musical – 100 Originals","R&B","Playlist","USMO17082654"
"Erotica","Madonna","Celebration (double disc version)","R&B","Playlist","USWB10903613"
"Walking To New Orleans","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38700043"
"Mirrors","Justin Timberlake","The 20/20 Experience","R&B","Playlist","USRC11300059"
"Mother-In-Law","Ernie K-Doe","Original Hits - Rock 'N' Roll","R&B","Playlist","USEM38800159"
"LMK","Kelela","Take Me Apart","R&B","Playlist","GBBPW1700118"
"Let the Good Times Roll","Louis Jordan","Let the Good Times Roll","R&B","Playlist","QMFMG1366994"
"Mercy","Duffy","Rockferry (intl Deluxe Edition)","R&B","Playlist","GBUM70711275"
"Sherry - 2007 Remaster","Frankie Valli & The Four Seasons","Jersey Beat: The Music Of Frankie Valli and The Four Seasons","R&B","Playlist","USRH10720886"
"Riot In Cell Block No. 9","The Robins","Frank Zappa's Jukebox: Songs That Inspired The Man","R&B","Playlist","USA370977440"
"Manchild","Neneh Cherry","Raw Like Sushi","R&B","Playlist","GBAAA8900001"
"Never Can Say Goodbye - Remastered","Gloria Gaynor","Gloria Gaynor (Remastered)","R&B","Playlist","GBQRF0809939"
"Got 'Til It's Gone","Janet Jackson","The Velvet Rope","R&B","Playlist","USVI29700011"
"I Try","Macy Gray","Macy Gray On How Life Is","R&B","Playlist","USSM19900346"
"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""","The 5th Dimension","The Age Of Aquarius","R&B","Playlist","USAR10001747"
"Take Me To Church","Hozier","Hozier (Deluxe)","R&B","Playlist","IEACJ1300031"
"Don't Make Me Over","Dionne Warwick","Presenting Dionne Warwick","R&B","Playlist","USRH10904270"
"Harlem Shuffle","Bob & Earl","Island Life: 50 Years of Island Records","R&B","Playlist","USDEI6400001"
"Human Nature","Michael Jackson","Thriller 25 Super Deluxe Edition","R&B","Playlist","USSM19902992"
"Do Right Woman, Do Right Man","Aretha Franklin","I Never Loved a Man the Way I Love You","R&B","Playlist","USAT20801246"
"Cloud Nine","The Temptations","The Ultimate Collection: The Temptations","R&B","Playlist","USMO16890001"
"Rainy Night In Georgia","Brook Benton","Rainy Night In Georgia","R&B","Playlist","USA560625357"
"It's Gonna Work Out Fine","Ike & Tina Turner","Proud Mary: The Best Of Ike & Tina Turner","R&B","Playlist","USEM38700210"
"Nasty","Janet Jackson","Control","R&B","Playlist","USAM19500847"
"I Love Music","The O'Jays","Family Reunion","R&B","Playlist","GBBLG7500155"
"Lucky Star","Madonna","Madonna","R&B","Playlist","USWB19902975"
"County Line","Cass McCombs","Wit's End","R&B","Playlist","GBCEL1100047"
"Keep On Movin'","Soul II Soul","Club Classics Vol. One","R&B","Playlist","GBAAA8900074"
"Cruisin'","Smokey Robinson","The Solo Albums Vol. 4: Love Breeze / Where There’s Smoke…","R&B","Playlist","USMO17900490"
"Don't You Worry 'Bout A Thing","Stevie Wonder","Innervisions (Reissue)","R&B","Playlist","USUMG9900463"
"Love's Theme","The Love Unlimited Orchestra","Barry White - The Collection","R&B","Playlist","USPR37300012"
"The Glamorous Life","Sheila E.","The Glamorous Life","R&B","Playlist","USWB19903240"
"Louie Louie","Richard Berry","Frank Zappa's Jukebox: Songs That Inspired The Man","R&B","Playlist","USA370977441"
"P.Y.T. (Pretty Young Thing)","Michael Jackson","Thriller 25 Super Deluxe Edition","R&B","Playlist","USSM19902993"
"Let The Good Times Roll","Shirley & Lee","Aladdin '52-'59:Let The Good Times Roll","R&B","Playlist","USA370522706"
"Them Changes (feat. Flying Lotus & Kamasi Washington)","Thundercat","The Beyond / Where the Giants Roam","R&B","Playlist","US25X1088170"
"One Dance","Drake","Views","R&B","Playlist","USCM51600028"
"You'll Lose A Good Thing","Barbara Lynn","You'll Lose A Good Thing","R&B","Playlist","USJRC0302307"
"Love Letters","Ketty Lester","I Remember That Song! AM Radio Edition","R&B","Playlist","USBT21600323"
"Starboy","The Weeknd","Starboy","R&B","Playlist","USUG11600976"
"After the Love Has Gone","Earth, Wind & Fire","I Am","R&B","Playlist","USSM19801712"
"Good Rockin' Tonight","Roy Brown","Roy Brown, Hurry Hurry Babe!","R&B","Playlist","FR6V80198825"
"It's All Over Now - Remastered 2002","The Rolling Stones","12 X 5 (Remastered)","R&B","Playlist","USA176410180"
