,artist,title,genre,lyrics,URL
32,Prince,Kiss,RnB,"

You don't have to be beautiful
To turn me on
I just need your body baby
From dusk till dawn
You don't need experience
To turn me out
You just leave it all up to me
I'm gonna show you what it's all about

You don't have to be rich
To be my girl
You don't have to be cool
To rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your

[Muah muah muah muah muah]

Kiss

You got to not talk dirty, baby
If you wanna impress me
You can't be too flirty, mama
I know how to undress me (Yeah)
I want to be your fantasy
Maybe you could be mine
You just leave it all up to me
We could have a good time

You don't have to be rich
To be my girl
You don't have to be cool
To rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your

[Muah muah muah muah]

Kiss

Yes
I think I wanna dance
Gotta, Gotta
Little girl Wendy's parade
Gotta, gotta, gotta

Women not girls rule my world
I said they rule my world
Act your age, mama (Not your shoe size)
Not your shoe size
Maybe we could do the twirl
You don't have to watch Dynasty
To have an attitude
You just leave it all up to me
My love will be your food
Yeah

You don't have to be rich
To be my girl
You don't have to be cool
To rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your

Kiss
",http://azlyrics.com/lyrics/prince/kiss.html
33,Prince,Little Red Corvette,RnB,"

I guess I should've known by the way you parked your car sideways
That it wouldn't last
See, you're the kinda person that believes in makin' out once
Love 'em and leave 'em fast
I guess I must be dumb 'cause you had a pocket full of horses
Trojan and some of them used

But it was Saturday night, I guess that makes it all right
And you say - ""What have I got to lose?""

And honey, I say Little Red Corvette
Baby, you're much too fast (Oh)
Little Red Corvette
You need a love that's gonna last

I guess I should've closed my eyes when you drove me to the place
Where your horses run free
'Cause I felt a little ill when I saw all the pictures
Of the jockeys that were there before me
Believe it or not, I started to worry
I wondered if I had enough class

But it was Saturday night, I guess that makes it all right
And you say, ""Baby, have you got enough gas?""
Oh yeah!

Little Red Corvette
Baby, you're much too fast
(Yes you are)
Little Red Corvette
You need to find a love that's gonna last
(Oh, oh)

A body like yours oughta be in jail
'Cause it's on the verge of bein' obscene
Move over, baby, gimme the keys
I'm gonna try to tame your little red love machine

Little Red Corvette
Baby, you're much too fast
Little Red Corvette
Need to find a love that's gonna last, hey hey

Little Red Corvette
Honey, you got to slow down (Got to slow down)
Little Red Corvette
'Cause if you don't, you're gonna run your Little Red Corvette right in the ground
(Little Red Corvette)
Right down to the ground (Honey, you got to slow down)
You, you, you got to slow down
(Little Red Corvette)
You're movin' much too fast, too fast
Need to find a love that's gonna last

Girl, you got an ass like I never seen, ow!
And the ride
I say the ride is so smooth, you must be a limousine
Ow!

Baby, you're much too fast
Little Red Corvette
You need a love, you need a love that's, uh, that's gonna last
(Little Red Corvette)

Babe, you got to slow down (you got to slow down)
Little Red Corvette
'Cause if you don't, 'cause if you don't
You're gonna run your body right into the ground (Right into the ground)
Right into the ground (Right into the ground)
Right into the ground (Right into the ground)
Little Red Corvette
",http://azlyrics.com/lyrics/prince/littleredcorvette.html
34,Sly & The Family Stone,Family Affair,RnB,,http://azlyrics.com/lyrics/slyfamilystone/familyaffair.html
35,Dionne Warwick,Walk on By,RnB,"

If you see me walking down the street
And I start to cry each time we meet
Walk on by, walk on by

Make believe 
That you don't see the tears
Just let me grieve 
In private 'cause each time I see you
I break down and cry

Walk on by (don't stop)
Walk on by (don't stop)
Walk on by 

I just can't get over losing you
And so if I seem broken and blue
Walk on by, walk on by

Foolish pride 
That's all that I have left
So let me hide 
The tears and the sadness you gave me 
When you said goodbye

Walk on by (don't stop)
Walk on by (don't stop)
Walk on by (don't stop)
Walk on

Walk on by, walk on by
Foolish pride 
Is all that I have left
So let me hide
The tears and the sadness you gave me
When you said goodbye

Walk on by (don't stop)
Walk on by (don't stop)
Now you really gotta walk on by (don't stop)
Baby never even see the tears I cry (don't stop)
Now you really gotta walk on by (don't stop)
",http://azlyrics.com/lyrics/dionnewarwick/walkonby.html
36,Prince,Sign 'O' the Times,RnB,"

Oh yeah
In France a skinny man
Died of a big disease with a little name
By chance his girlfriend came across a needle
And soon she did the same
At home there are seventeen-year-old boys
And their idea of fun
Is being in a gang called The Disciples
High on crack, totin' a machine gun

Time, time

Hurricane Annie ripped the ceiling of a church
And killed everyone inside
You turn on the telly and every other story
Is tellin' you somebody died
Sister killed her baby 'cuz she couldn't afford to feed it
And we're sending people to the moon
In September my cousin tried reefer for the very first time
Now he's doing horse, it's June

Times, times

It's silly, no?
When a rocket ship explodes
And everybody still wants to fly
Some say a man ain't happy
Unless a man truly dies
Oh why

Time, time

Baby make a speech, Star Wars fly
Neighbors just shine it on
But if a night falls and a bomb falls
Will anybody see the dawn

Time, times

It's silly, no?
When a rocket blows
And everybody still wants to fly
Some say a man ain't happy, truly
Until a man truly dies
Oh why, oh why, Sign O the Times

Times, times

Sign O the Times mess with your mind
Hurry before it's to late
Let's fall in love, get married, have a baby
We'll call him Nate... if it's a boy

Times, times

Times, times
",http://azlyrics.com/lyrics/prince/signothetimes.html
37,Fats Domino,Blueberry Hill,RnB,"

I found my thrill on Blueberry Hill
On Blueberry Hill, when I found you
The moon stood still on Blueberry Hill
And lingered until my dreams came true

The wind in the willow played
Love's sweet melody
But all of those vows you made
Were never to be

Though we're apart, you're part of me still
For you were my thrill on Blueberry Hill

The wind in the willow played
Love's sweet melody
But all of those vows we made
Were never to be

Though we're apart, you're part of me still
For you were my thrill on Blueberry Hill
",http://azlyrics.com/lyrics/fatsdomino/blueberryhill.html
38,Bo Diddley,Bo Diddley,RnB,"

Bo Diddley buy his baby diamond ring
If that diamond ring don't shine
He gonna take it to a private eye
If that private eye can't see
He better not take the ring from me

Bo Diddley caught a nanny goat
To make his pretty baby a Sunday coat
Bo Diddley caught a feral cat
To make his pretty baby a Sunday hat

Mojo come to my house with black cat bone
A-take my baby all away from home
Ugly that Mojo, where has he been
Up your house and gone again
Bo Diddley, Bo Diddley have you heard
My pretty baby said she was a bird
",http://azlyrics.com/lyrics/bodiddley/bodiddley.html
39,The Impressions,People Get Ready,RnB,"

People, get ready, there's a train a-comin'
You don't need no baggage, you just get on board
All you need is faith to hear the diesels hummin'
Don't need no ticket, you just thank the Lord

So people, get ready for the train to Jordan
Picking up passengers coast to coast
Faith is the key, open the doors and board them
There's hope for all among those loved the most

There ain't no room for the hopeless sinner
Who would hurt all mankind just to save his own
Believe me now
Have pity on those whose chances grow thinner
For there's no hiding place against the kingdom's throne

So people, get ready, there's a train a-comin'
You don't need no baggage, you just get on board
All you need is faith to hear the diesels hummin'
Don't need no ticket, you just thank the Lord
",http://azlyrics.com/lyrics/impressions/peoplegetready.html
40,FKA twigs,Two Weeks,RnB,"

(Higher than a motherfucker, dreaming of you as my lover)
(Higher than a motherfucker, dreaming of you as my lover)
(Higher than a motherfucker, dreaming of you as my lover)

I know it hurts
You know
I'd quench that thirst
(I can treat you better than her)
You say you're lonely
I say you think about it
'Cause you're the only
One who resonates that chase
Mouth open like (high)

Higher than a motherfucker dreaming of you as my lover
(Open your heart)
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high

I know it hurts
You know
I'd put you first
(I can fuck you better than her)
You say you want me
I say you'll live without it
Unless you're the only
One who instigates
Got your mouth, open your heart

Higher than a motherfucker dreaming of you as my lover
(Open your heart)
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high

Feel your body closing, I can rip it open
Suck me up I'm healing, for the shit you're dealing
Smoke on the skin to get those pretty eyes rolling
My thighs are apart for when you're ready to breathe in
Suck me up I'm healing, for the shit you're dealing
Hi, motherfucker got your mouth open you know you're mine

I'd put you first
Just close your eyes and dream about it
(Higher than a motherfucker, dreaming of you as my lover)
I'll quench your thirst
Just chase the high and stop your doubting
Flying like a streamer, thinking of new ways to do each other
(High, high, high, high)
Higher than a motherfucker, dreaming of you as my lover
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high
",http://azlyrics.com/lyrics/fkatwigs/twoweeks.html
41,The Temptations,Papa Was A Rollin' Stone,RnB,"

It was the third of September
That day I'll always remember,
Yes, I will
'Cause that was the day that my daddy died
I never got a chance to see him
Never heard nothin' but bad things about him
Mama, I'm depending on you
To tell me the truth
Mama just hung her head and said, ""Son,..

[Chorus:]
Papa was a rolling stone.
Wherever he laid his hat was his home.
And when he died, all he left us was alone.
Papa was a rolling stone, my son.
Wherever he laid his hat was his home.
And when he died, all he left us was alone.""

Hey, mama!
Is it true what they say that papa never worked a day in his life?
And, mama, some bad talk goin' round town sayin' that papa had three outside children and another wife,
And that ain't right
Heard them talking papa doing some store front preachin'
Talked about saving souls and all the time leechin'
Dealing in debt and stealing in the name of the Lord
Mama just hung her head and said,

[Chorus]
""Papa was a rolling stone, my son.
Wherever he laid his hat was his home.
And when he died, all he left us was alone.
Papa was a rolling stone.
Wherever he laid his hat was his home.
And when he died, all he left us was alone.""

Hey, mama,
I heard papa called himself a ""Jack Of All Trades""
Tell me is that what sent papa to an early grave?
Folks say papa would beg, borrow, steal
To pay his bills
Hey, mama,
Folks say papa never was much on thinking
Spent most of his time chasing women and drinking
Mama, I'm depending on you
To tell me the truth
Mama looked up with a tear in her eye and said, ""Son,..

[Chorus]
Papa was a rolling stone (well, well...)
Wherever he laid his hat was his home
And when he died, all he left us was alone
Papa was a rolling stone
Wherever he laid his hat was his home
And when he died, all he left us was alone.""

[Chorus]
I said, ""Papa was a rolling stone (yes, he was, my son)
Wherever he laid his hat was his home
And when he died, all he left us was alone
My daddy was (papa was a rolling stone), yes, he was
Wherever he laid his hat was his home
And when he died, all he left us was alone.""
",http://azlyrics.com/lyrics/temptations/papawasarollinstone.html
