Track name,Artist name,Album,Playlist name,Type,ISRC
"Palmolive (feat. Pusha T & Killer Mike)","Freddie Gibbs","Bandana","Hip Hop","Playlist","USRC11901140"
"Just Don't Give A Fuck","Eminem","The Slim Shady LP","Hip Hop","Playlist","USIR19902003"
"Tear Da Club Up","Three 6 Mafia","Mystic Stylez","Hip Hop","Playlist","US6R21309887"
"Keine Angst (feat. Drangsal)","Casper","Lang lebe der Tod","Hip Hop","Playlist","DEE861600386"
"It's My Thing","EPMD","Strictly Business","Hip Hop","Playlist","USPO18800014"
"You're A Customer","EPMD","Strictly Business","Hip Hop","Playlist","USPO18800015"
"Break The Bank","ScHoolboy Q","Oxymoron (Deluxe)","Hip Hop","Playlist","USUM71400315"
"Survival Tactics","Joey Bada$$","Not Available on Spotify","Hip Hop","Playlist",""
"Renee","Lost Boyz","Don't Be A Menace To South Central While Drinking Your Juice In The Hood (Original Motion Picture Soundtrack)","Hip Hop","Playlist","USUR10001538"
"Ghetto Jam","Domino","Domino","Hip Hop","Playlist","USA2P0727189"
"Digital","Goldie","Saturnz Return","Hip Hop","Playlist","GBAMY9700362"
"Shoota (feat. Lil Uzi Vert)","Playboi Carti","Die Lit","Hip Hop","Playlist","USUM71804149"
"Universal Magnetic","Mos Def","Soundbombing","Hip Hop","Playlist","USRW50200201"
"Take It Personal","Gang Starr","Daily Operation","Hip Hop","Playlist","USCH39200026"
"Always On Time","Ja Rule","Pain Is Love","Hip Hop","Playlist","USDJ20110760"
"Jumpman","Drake","What A Time To Be Alive","Hip Hop","Playlist","USCM51500300"
"Sittin' Sidewayz (feat. Big Pokey)","Paul Wall","The People's Champ","Hip Hop","Playlist","USEA20420532"
"Barbie Dreams","Nicki Minaj","Queen","Hip Hop","Playlist","USCM51800139"
"goosebumps","Travis Scott","Birds In The Trap Sing McKnight","Hip Hop","Playlist","USSM11607555"
"Black and Yellow","Wiz Khalifa","Rolling Papers","Hip Hop","Playlist","USAT21001800"
"Mad Izm","Channel Live","Station Identification","Hip Hop","Playlist","USEM34900900"
"The Games We Play","Pusha T","DAYTONA","Hip Hop","Playlist","USUM71807353"
"Gotta Man","Eve","Let There Be Eve...Ruff Ryders' First Lady","Hip Hop","Playlist","USIR19902552"
"Oh My God (feat. Busta Rhymes)","A Tribe Called Quest","Midnight Marauders","Hip Hop","Playlist","USJI10300166"
"Are you… Can you… Were you? (Felt)","Shabazz Palaces","Black Up","Hip Hop","Playlist","USSUB1190003"
"Respiration","Black Star","Mos Def & Talib Kweli Are Black Star","Hip Hop","Playlist","USRW50200111"
"Description of a Fool","A Tribe Called Quest","People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition)","Hip Hop","Playlist","USJI19000007"
"Planez","Jeremih","Late Nights: The Album","Hip Hop","Playlist","USUM71517404"
"We Rap More Mellow (Maxi Version)","The Younger Generation","We Rap More Mellow","Hip Hop","Playlist","USFZH0800420"
"Rumble in the Jungle","Fugees","Not Available on Spotify","Hip Hop","Playlist",""
"Cappuccino","The Knux","Remind Me In 3 Days...","Hip Hop","Playlist","USUM70804275"
"Love Sosa","Chief Keef","Finally Rich","Hip Hop","Playlist","USUM71214600"
"War Ready","Vince Staples","Prima Donna","Hip Hop","Playlist","USUM71603708"
"25 Bucks (feat. Purity Ring)","Danny Brown","Old","Hip Hop","Playlist","QMSDU1300253"
"In The Neighbourhood","Sisters Underground","Proud (An UrbanPacific Streetsoul Compilation)","Hip Hop","Playlist","NZAM01000404"
"Baby I'm Bleeding","JPEGMAFIA","Veteran","Hip Hop","Playlist","QM24S1705239"
"Gettin Up","Q-Tip","The Renaissance","Hip Hop","Playlist","USUM70842592"
"Chun-Li","Nicki Minaj","Queen","Hip Hop","Playlist","USCM51800081"
"Who Do You Love?","YG","My Krazy Life","Hip Hop","Playlist","USUM71400720"
"Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","Chris Brown","F.A.M.E. (Deluxe Version)","Hip Hop","Playlist","USJI11100017"
"Tengo un Trato - The Revenant Mix","Mala Rodríguez","The Revenant Motion Picture Soundtrack","Hip Hop","Playlist","USWNF1300107"
"Tunnel Vision","Kodak Black","Painting Pictures","Hip Hop","Playlist","USAT21700379"
"Phone Tap","The Firm","Not Available on Spotify","Hip Hop","Playlist",""
"Love$ick (feat. A$AP Rocky)","Mura Masa","Mura Masa","Hip Hop","Playlist","GBUM71605141"
"Superfast Jellyfish (feat. Gruff Rhys and De La Soul)","Gorillaz","Plastic Beach","Hip Hop","Playlist","GBAYE1000006"
"Whoa!","Black Rob","Life Story","Hip Hop","Playlist","USBB40580215"
"Stand Up","Ludacris","Chicken - N - Beer","Hip Hop","Playlist","USDJ20300765"
"Fear Of A Black Planet","Public Enemy","Fear Of A Black Planet","Hip Hop","Playlist","USDJ29000026"
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis","This Unruly Mess I've Made","Hip Hop","Playlist","GMM881500002"
"Mic Check","Juelz Santana","What The Game's Been Missing!","Hip Hop","Playlist","USUM70501096"
"Banana Clipper","Run The Jewels","DELETED Run The Jewels (Deluxe European Edition)","Hip Hop","Playlist","GBCFB1306001"
"Roman's Revenge","Nicki Minaj","Pink Friday","Hip Hop","Playlist","USCM51000713"
"Get A Life","Soul II Soul","Volume II - 1990 A New Decade","Hip Hop","Playlist","GBAAA8900056"
"It's Like That","Run–D.M.C.","Ultimate Run Dmc","Hip Hop","Playlist","USAR19700609"
"Loungin'","Guru","Jazzmatazz Volume 1","Hip Hop","Playlist","USCH39300067"
"Unity (Live)","Afrika Bambaataa","Old School Rap (Live)","Hip Hop","Playlist","USA560759606"
"Oooh","De La Soul feat. Redman","Not Available on Spotify","Hip Hop","Playlist",""
"Drop","The Pharcyde","Labcabincalifornia","Hip Hop","Playlist","USA370507664"
"How We Gonna Make the Black Nation Rise?","Brother D with Collective Effort","Not Available on Spotify","Hip Hop","Playlist",""
"Heard 'Em Say","Kanye West","Late Registration","Hip Hop","Playlist","USUM70502535"
"Kill You","Eminem","The Marshall Mathers LP","Hip Hop","Playlist","USIR10000580"
"Huzzah","Mr. Muthafuckin' eXquire","Huzzah","Hip Hop","Playlist","USUM71206613"
"Padded Walls","Mike Ladd","Not Available on Spotify","Hip Hop","Playlist",""
"I Got Cha Opin","Black Moon","Enta da Stage","Hip Hop","Playlist","USNRS0420293"
"Jimbrowski","Jungle Brothers","Straight Out The Jungle","Hip Hop","Playlist","USWR39800037"
"Love Rap","Spoonie Gee","The Godfather of Hip Hop","Hip Hop","Playlist","QMZ961113308"
"Cleaning Out My Closet","Angel Haze","Not Available on Spotify","Hip Hop","Playlist",""
"Monster Jam","Spoonie Gee","A Complete Introduction to Sugar Hill Records","Hip Hop","Playlist","GBAJE8000016"
"Wot","Captain Sensible","100 Essential Hits - 80s","Hip Hop","Playlist","GBAAM0201067"
"Royal Flush","Big Boi","Not Available on Spotify","Hip Hop","Playlist",""
"Flag Shopping","Heems","Eat Pray Thug","Hip Hop","Playlist","USME31400786"
"Gossip Folks (feat. Ludacris)","Missy Elliott","Under Construction","Hip Hop","Playlist","USEE10240932"
"Lonely Daze","Kae Tempest","Everybody Down","Hip Hop","Playlist","GBCFB1400002"
"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)","Chance the Rapper","Coloring Book","Hip Hop","Playlist","TCACO1667461"
"Where I'm From","Digable Planets","Reachin' (A New Refutation Of Time And Space)","Hip Hop","Playlist","USEM39200371"
"Shoot the Pump","J. Walter Negro and the Loose Jointz","Not Available on Spotify","Hip Hop","Playlist",""
"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]","Hip Hop","Playlist","USRC19300127"
"Diddy Bop (feat. Cam O'bi & Raury)","Noname","Telefone","Hip Hop","Playlist","TCACR1605427"
"Straight Off the D.I.C.","Cannibal Ox","The Cold Vein (Deluxe Edition)","Hip Hop","Playlist","USA2P1394775"
"No Matter What","T.I.","Paper Trail","Hip Hop","Playlist","USAT20802199"
"Right On","The Roots","How I Got Over","Hip Hop","Playlist","USUM71015997"
"HiiiPower","Kendrick Lamar","Section.80","Hip Hop","Playlist","USUYG1008115"
"(Rock) Superstar (feat. Chino Moreno & Everlast)","Cypress Hill","Skull & Bones","Hip Hop","Playlist","USSM10000994"
"Sunday (feat. Frank Ocean)","Earl Sweatshirt","Doris","Hip Hop","Playlist","USQX91301335"
"None Shall Pass","Aesop Rock","None Shall Pass","Hip Hop","Playlist","USA4T0414402"
"Make My","The Roots","Undun","Hip Hop","Playlist","USUM71116950"
"Diamonds Dancing","Drake","What A Time To Be Alive","Hip Hop","Playlist","USCM51500294"
"Soul Food","Goodie Mob","Soul Food","Hip Hop","Playlist","USLF29500004"
"Da Art of Storytellin' (Pt. 1)","Outkast","Aquemini","Hip Hop","Playlist","USLF29800156"
"Find a Way","A Tribe Called Quest","The Love Movement","Hip Hop","Playlist","USJI19810227"
"Stressed Out","Twenty One Pilots","Blurryface","Hip Hop","Playlist","USAT21500597"
"Why","Jadakiss","Kiss Of Death","Hip Hop","Playlist","USIR10400452"
"Thuggin’","Freddie Gibbs","Piñata","Hip Hop","Playlist","US2S71422008"
"Deeper Shade Of Soul","Urban Dance Squad","Mental Floss For The Globe / Hollywood Live 1990","Hip Hop","Playlist","NLX620600003"
"Feds Watching","2 Chainz","B.O.A.T.S. II #METIME","Hip Hop","Playlist","USUM71308137"
"Ill Street Blues (Illest Version)","Kool G Rap & DJ Polo","Ill St. Blues","Hip Hop","Playlist","USFZH0700322"
"Southernplayalisticadillacmuzik","Outkast","Southernplayalisticadillacmuzik","Hip Hop","Playlist","USLF20000388"
"Airplanes (feat. Hayley Williams of Paramore)","B.o.B","B.o.B Presents: The Adventures of Bobby Ray","Hip Hop","Playlist","USAT21000477"
"Hungry Hippo","Tierra Whack","Whack World","Hip Hop","Playlist","USUM71806076"
"Turn It Up","Busta Rhymes","When Disaster Strikes...","Hip Hop","Playlist","USEE19792129"
"Bucktown","Smif-N-Wessun","Dah Shinin'","Hip Hop","Playlist","USNRS0020150"
"Jungle Brother (True Blue)","Jungle Brothers","Raw Deluxe","Hip Hop","Playlist","QM6P41768791"
"Itz Me Bitches","Swizz Beatz","Drank Epidemic 7","Hip Hop","Playlist","US3L30405581"
"Let It Go","Keyshia Cole","Just Like You","Hip Hop","Playlist","USUM70740000"
"1977","Ana Tijoux","1977","Hip Hop","Playlist","CLEE20901888"
"Survival of the Fittest","Mobb Deep","The Infamous","Hip Hop","Playlist","USRC19501711"
"Pussyole (Old Skool)","Dizzee Rascal","Maths + English","Hip Hop","Playlist","GBBKS0700050"
"Hey Ma","Cam'ron","Come Home With Me","Hip Hop","Playlist","USDJ20200342"
"Liquid Swords","GZA","Liquid Swords","Hip Hop","Playlist","USGF19581306"
"Euro Child","Massive Attack","Protection","Hip Hop","Playlist","GBAAA9400583"
"First Day Out","Gucci Mane","Gucci Classics 2","Hip Hop","Playlist","USZEG1501749"
"The People","Common","Finding Forever","Hip Hop","Playlist","USUM70734085"
"Brass Monkey","Beastie Boys","Licensed To Ill","Hip Hop","Playlist","USDJ28600011"
"FEAR.","Kendrick Lamar","DAMN.","Hip Hop","Playlist","USUM71703090"
"Shake Your Thang (It's Your Thing)","Salt-N-Pepa","Icon","Hip Hop","Playlist","GBAMY8800240"
"A.D.I.D.A.S. (feat. Big Boi)","Killer Mike","A.D.I.D.A.S.","Hip Hop","Playlist","USSM10210993"
"Dough Is What I Got","Lil Wayne","Not Available on Spotify","Hip Hop","Playlist",""
"Don't Play No Game That I Can't Win","Beastie Boys","Hot Sauce Committee (Pt. 2)","Hip Hop","Playlist","USCA21100550"
"Hot Cheetos and Takis","Da Rich Kidzz","Hot Cheetos and Takis - Single","Hip Hop","Playlist","USUYG1036687"
"Halftime","Nas","Illmatic","Hip Hop","Playlist","USSM10025029"
"Ego Trippin' (Part Two)","De La Soul","Not Available on Spotify","Hip Hop","Playlist",""
"Get Down","Derek B","Hard As Hell Raps Next Generation","Hip Hop","Playlist","GBDYU1200028"
"Wanna Party","Future Brown","Future Brown","Hip Hop","Playlist","GBBPW1400224"
"Night Of The Living Baseheads","Public Enemy","It Takes A Nation Of Millions To Hold Us Back","Hip Hop","Playlist","USDJ28800023"
"Louder Than A Bomb","Public Enemy","It Takes A Nation Of Millions To Hold Us Back","Hip Hop","Playlist","USDJ28800019"
"Return of the Crooklyn","Crooklyn Dodgers 95'","Keep It Real","Hip Hop","Playlist","FR6V80291743"
"DUCKWORTH.","Kendrick Lamar","DAMN.","Hip Hop","Playlist","USUM71703379"
"Code Of The Streets","Gang Starr","Hard To Earn","Hip Hop","Playlist","USCH39400022"
"Low (feat. T-Pain)","Flo Rida","Low (feat. T-Pain)","Hip Hop","Playlist","USAT20705841"
"Rising Down","The Roots","Rising Down","Hip Hop","Playlist","USUM70810587"
"What Up Gangsta","50 Cent","Get Rich Or Die Tryin' (Explicit UK Version)","Hip Hop","Playlist","USIR10300024"
"Mural","Lupe Fiasco","Tetsuo & Youth","Hip Hop","Playlist","USAT21405241"
